"Cod_Vigente","Cod_Region","Nom_Region","Cod_Dep_Jerarquica","Dep_Jerarquica","Tipo_Establec","Nom_Oficial","Dep_Admin","Nivel_Atencion","Nom_Comuna","Cod_Comuna","Certificacion"
110505,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de Salud Rural Pichi","Municipal","Primario","Alhué","13502","NO"
115306,6,"Región Del Libertador Gral. B. O'Higgins","15","Servicio de Salud Del Libertador B.O'Higgins","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar San Francisco Mostazal","Municipal","Primario","Mostazal","06110","Centro de Salud Familiar"
200852,6,"Región Del Libertador Gral. B. O'Higgins","15","Servicio de Salud Del Libertador B.O'Higgins","Servicio de Urgencia Rural (SUR)","SUR San Francisco de Mostazal","Municipal","Primario","Mostazal","06110","NO"
110485,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de Salud Rural Loica","Municipal","Primario","San Pedro","13505","NO"
115320,6,"Región Del Libertador Gral. B. O'Higgins","15","Servicio de Salud Del Libertador B.O'Higgins","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Valle Mar Navidad","Municipal","Primario","Navidad","06205","Centro de Salud Familiar"
200856,6,"Región Del Libertador Gral. B. O'Higgins","15","Servicio de Salud Del Libertador B.O'Higgins","Servicio de Urgencia Rural (SUR)","SUR Navidad","Municipal","Primario","Navidad","06205","NO"
115462,6,"Región Del Libertador Gral. B. O'Higgins","15","Servicio de Salud Del Libertador B.O'Higgins","Posta de Salud Rural (PSR)","Posta de Salud Rural Rapel (Navidad)","Municipal","Primario","Navidad","06205","NO"
110495,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de Salud Rural El Prado","Municipal","Primario","San Pedro","13505","NO"
106414,5,"Región De Valparaíso","6","Servicio de Salud Valparaíso San Antonio","Posta de Salud Rural (PSR)","Posta de Salud Rural San Enrique","Municipal","Primario","Santo Domingo","05606","NO"
110490,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de Salud Rural La Manga","Municipal","Primario","San Pedro","13505","NO"
106407,5,"Región De Valparaíso","6","Servicio de Salud Valparaíso San Antonio","Posta de Salud Rural (PSR)","Posta de Salud Rural Bucalemu (Santo Domingo)","Municipal","Primario","Santo Domingo","05606","NO"
113412,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Chada","Municipal","Primario","Paine","13404","NO"
110387,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar San Pedro","Municipal","Primario","San Pedro","13505","Centro de Salud Familiar"
200877,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Urgencia Rural (SUR)","SUR San Pedro","Municipal","Primario","San Pedro","13505","NO"
113408,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Pintué","Municipal","Primario","Paine","13404","NO"
113319,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Raúl Moya","Municipal","Primario","Paine","13404","Centro de Salud Familiar"
200969,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Servicio de Urgencia Rural (SUR)","SUR Dr. Raúl Moya","Municipal","Primario","Paine","13404","NO"
113411,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Abrantes","Municipal","Primario","Paine","13404","NO"
113410,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Rangue","Municipal","Primario","Paine","13404","NO"
113409,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Huelquén","Municipal","Primario","Paine","13404","NO"
114408,13,"Región Metropolitana de Santiago","14","Servicio de Salud Metropolitano Sur Oriente","Posta de Salud Rural (PSR)","Posta de Salud Rural El Volcán","Municipal","Primario","San José de Maipo","13203","NO"
113818,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Paine","Municipal","Primario","Paine","13404","NO"
113404,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Valdivia de Paine","Municipal","Primario","Buin","13402","NO"
113318,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine)","Municipal","Primario","Paine","13404","Centro de Salud Familiar"
110432,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de Salud Rural Las Mercedes ( Isla de Maipo )","Municipal","Primario","Isla de Maipo","13603","NO"
114410,13,"Región Metropolitana de Santiago","14","Servicio de Salud Metropolitano Sur Oriente","Posta de Salud Rural (PSR)","Posta de Salud Rural San Gabriel","Municipal","Primario","San José de Maipo","13203","NO"
113405,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Viluco","Municipal","Primario","Buin","13402","NO"
110380,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar San Manuel","Municipal","Primario","Melipilla","13501","Centro de Salud Familiar"
106413,5,"Región De Valparaíso","6","Servicio de Salud Valparaíso San Antonio","Posta de Salud Rural (PSR)","Posta de Salud Rural El Convento","Municipal","Primario","Santo Domingo","05606","NO"
110783,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Codigua","Municipal","Primario","Melipilla","13501","NO"
106417,5,"Región De Valparaíso","6","Servicio de Salud Valparaíso San Antonio","Posta de Salud Rural (PSR)","Posta de Salud Rural El Asilo","Municipal","Primario","San Antonio","05601","NO"
113402,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Dr. Ramón Galindo","Municipal","Primario","Buin","13402","NO"
110455,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de salud Rural Pabellón","Municipal","Primario","Melipilla","13501","NO"
110375,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Isla de Maipo","Municipal","Primario","Isla de Maipo","13603","Centro de Salud Familiar"
200876,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Urgencia Rural (SUR)","SUR Isla de Maipo","Municipal","Primario","Isla de Maipo","13603","NO"
200127,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Isla de Maipo","Municipal","Primario","Isla de Maipo","13603","NO"
113890,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Buin","Municipal","Primario","Buin","13402","NO"
113390,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Héctor García","Municipal","Primario","Buin","13402","Centro de Salud Familiar"
110775,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar La Islita","Municipal","Primario","Isla de Maipo","13603","NO"
113333,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Alto Jahuel","Municipal","Primario","Buin","13402","Centro de Salud Familiar"
200966,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Servicio de Urgencia Rural (SUR)","SUR Alto Jahuel","Municipal","Primario","Buin","13402","NO"
106418,5,"Región De Valparaíso","6","Servicio de Salud Valparaíso San Antonio","Posta de Salud Rural (PSR)","Posta de Salud Rural Cuncumén (San Antonio)","Municipal","Primario","San Antonio","05601","NO"
113320,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Maipo","Municipal","Primario","Buin","13402","Centro de Salud Familiar"
200968,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Servicio de Urgencia Rural (SUR)","SUR Maipo","Municipal","Primario","Buin","13402","NO"
110425,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar La Islita","Municipal","Primario","Isla de Maipo","13603","Centro de Salud Familiar"
113150,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Hospital","Hospital San Luis (Buin)","Servicio de Salud","Terciario","Buin","13402","NO"
110430,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de Salud Rural San Antonio de Naltagua","Municipal","Primario","Isla de Maipo","13603","NO"
110431,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de Salud Rural Gacitúa","Municipal","Primario","Isla de Maipo","13603","NO"
200385,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar San Vicente de Naltagua","Municipal","Primario","Isla de Maipo","13603","NO"
114333,13,"Región Metropolitana de Santiago","14","Servicio de Salud Metropolitano Sur Oriente","Consultorio General Rural (CGR)","Centro de Salud Rural El Principal","Municipal","Primario","Pirque","13202","NO"
113790,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Dr. Héctor García","Municipal","Primario","Buin","13402","NO"
110400,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Posta de Salud Rural (PSR)","Posta de Salud Rural Aliro Cárcarmo (Lonquén)","Municipal","Primario","Talagante","13601","NO"
110379,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Francisco Boris Soler","Municipal","Primario","Melipilla","13501","Centro de Salud Familiar"
200123,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Dr. Francisco Boris Soler","Municipal","Primario","Melipilla","13501","NO"
110150,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Hospital","Hospital San José (Melipilla)","Servicio de Salud","Terciario","Melipilla","13501","Autogestionado en Red ( EAR)"
113406,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural El Recurso","Municipal","Primario","Buin","13402","NO"
110625,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Mental  (COSAM)","COSAM Melipilla","Municipal","Secundario","Melipilla","13501","NO"
200454,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Lo Chacón","Municipal","Primario","El Monte","13602","NO"
200965,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Florencia","Municipal","Primario","Melipilla","13501","Centro de Salud Familiar"
200136,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU El Monte","Municipal","Primario","El Monte","13602","NO"
110370,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar El Monte","Municipal","Primario","El Monte","13602","Centro de Salud Familiar"
110378,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Edelberto Elgueta","Municipal","Primario","Melipilla","13501","Centro de Salud Familiar"
200135,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Dr. Edelberto Elgueta","Municipal","Primario","Melipilla","13501","NO"
110781,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Obispo Pablo Lizama","Municipal","Primario","Melipilla","13501","NO"
200365,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Villa Los Presidentes","Municipal","Primario","Talagante","13601","NO"
110778,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Padre Demetrio Bravo","Municipal","Primario","Melipilla","13501","NO"
114403,13,"Región Metropolitana de Santiago","14","Servicio de Salud Metropolitano Sur Oriente","Posta de Salud Rural (PSR)","Posta de Salud Rural Santa Rita","Municipal","Primario","Pirque","13202","NO"
114612,13,"Región Metropolitana de Santiago","14","Servicio de Salud Metropolitano Sur Oriente","Centro Comunitario de Salud Mental  (COSAM)","COSAM Pirque","Municipal","Secundario","Pirque","13202","NO"
113407,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Los Morros","Municipal","Primario","Buin","13402","NO"
200119,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Dr. Alberto Allende Jones","Municipal","Primario","Talagante","13601","NO"
110390,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Alberto Allende Jones","Municipal","Primario","Talagante","13601","Centro de Salud Familiar"
110623,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Centro Comunitario de Salud Mental  (COSAM)","COSAM Talagante","Municipal","Secundario","Talagante","13601","NO"
114406,13,"Región Metropolitana de Santiago","14","Servicio de Salud Metropolitano Sur Oriente","Posta de Salud Rural (PSR)","Posta de Salud Rural San Vicente","Municipal","Primario","Pirque","13202","NO"
110130,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Hospital","Hospital Adalberto Steeger (Talagante)","Servicio de Salud","Terciario","Talagante","13601","Invitados a ser EAR"
113728,13,"Región Metropolitana de Santiago","13","Servicio de Salud Metropolitano Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Lo Herrera","Municipal","Primario","San Bernardo","13401","NO"
110891,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Marcela Jacques Vargas","Municipal","Primario","Talagante","13601","NO"
200479,13,"Región Metropolitana de Santiago","10","Servicio de Salud Metropolitano Occidente","Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR)","SAR Oriente María Eugenia Torres","Municipal","Primario","Talagante","13601","NO"
